"Color (R, G, B)",Count
"(170, 164, 154)",224
"(35, 34, 34)",165
"(227, 222, 208)",131
"(99, 91, 76)",127
"(94, 123, 123)",98
"(0, 0, 0)",97
"(141, 135, 125)",55
"(127, 122, 113)",28
"(200, 194, 183)",24
"(252, 252, 252)",14
