"Color (R, G, B)",Count
"(22, 15, 15)",162
"(169, 138, 119)",124
"(128, 98, 82)",116
"(193, 213, 239)",96
"(66, 46, 41)",95
"(159, 158, 156)",77
"(202, 201, 198)",63
"(82, 84, 69)",18
"(233, 238, 227)",12
"(219, 217, 211)",8
