"Color (R, G, B)",Count
"(170, 155, 134)",87
"(96, 75, 65)",66
"(191, 190, 183)",47
"(138, 118, 95)",40
"(84, 62, 39)",27
"(54, 46, 39)",21
"(75, 52, 41)",18
"(252, 253, 253)",16
"(199, 197, 190)",15
"(6, 6, 4)",10
