"Color (R, G, B)",Count
"(48, 43, 54)",157
"(148, 148, 147)",120
"(209, 207, 188)",119
"(112, 80, 49)",81
"(119, 120, 119)",71
"(30, 21, 27)",57
"(190, 189, 180)",20
"(83, 78, 73)",17
"(219, 234, 241)",12
"(195, 203, 212)",8
