"Color (R, G, B)",Count
"(118, 90, 76)",108
"(164, 164, 164)",106
"(59, 36, 26)",106
"(201, 187, 175)",53
"(228, 228, 228)",45
"(143, 139, 140)",34
"(89, 89, 93)",27
"(180, 147, 130)",27
"(28, 30, 36)",24
"(186, 186, 187)",10
