"Color (R, G, B)",Count
"(205, 199, 190)",186
"(36, 33, 28)",162
"(156, 149, 131)",160
"(96, 87, 76)",144
"(146, 112, 86)",31
"(181, 174, 162)",19
"(70, 44, 31)",13
"(248, 241, 224)",11
"(24, 15, 12)",9
"(164, 103, 59)",9
