"Color (R, G, B)",Count
"(54, 55, 24)",113
"(181, 176, 156)",77
"(141, 138, 94)",74
"(99, 99, 49)",68
"(217, 213, 210)",65
"(10, 13, 19)",62
"(240, 236, 221)",20
"(92, 94, 104)",19
"(43, 49, 59)",15
"(195, 197, 196)",9
