"Color (R, G, B)",Count
"(54, 45, 47)",240
"(204, 193, 170)",239
"(162, 140, 117)",237
"(117, 101, 83)",205
"(15, 14, 11)",72
"(206, 200, 186)",47
"(228, 228, 228)",39
"(97, 84, 76)",37
"(187, 177, 156)",24
"(166, 185, 209)",17
